Event,Station,Distance,SNR,SNR_denoise
2001-02-03T00:25:02.000Z,LOZ,163.25865312869502,0.024810993331149927,-29.241369275444736
2001-02-03T00:31:27.000Z,LOZ,163.76521434725274,4.811462886372619,13.253343566853252
2001-02-03T00:32:43.000Z,LOZ,162.26932912323076,6.953570148574328,13.180705577283883
2001-02-03T00:34:05.000Z,LOZ,163.18972784308403,2.375527736244391,4.682107131668439
2001-02-08T08:26:32.000Z,LOZ,149.64874201259613,3.234468850266405,16.96607052971646
2001-02-09T02:19:47.000Z,LOZ,162.67057055327462,-1.0357490497177406,-33.09208585252724
2001-02-09T04:47:44.000Z,LOZ,146.34416480284006,-1.9550899329035973,-41.83144323297408
2001-02-22T04:29:34.000Z,NCB,138.98430517544264,0.11320569045518014,6.781279287867162
2001-02-27T05:22:22.000Z,NCB,137.8349271316509,6.635353243199945,11.038563203949563
2001-03-12T22:11:13.000Z,NCB,97.51190593097596,1.9553744738319276,13.389432458134516
2001-04-29T00:27:32.000Z,NCB,120.27010630017118,0.45430713844135867,8.81774097249698
2001-05-02T11:45:36.000Z,NCB,133.8269602322857,0.6740142305290294,2.424076164282752
2001-05-02T11:45:36.000Z,LOZ,59.838603740766324,1.0718626864497336,-24.83221629695541
2001-05-03T09:41:33.000Z,LOZ,164.05474343833947,0.26145695726087725,-31.088062089481
2001-05-03T11:57:20.000Z,LOZ,134.99318003960389,0.7884190008820257,-31.388050320970777
2001-05-05T11:03:02.000Z,LOZ,109.1429269882219,0.6413483631035316,-21.954243757066248
2001-05-05T14:32:34.000Z,LBNH,151.18069415757705,5.609899856900538,14.982473741621115
2001-05-08T11:49:10.000Z,LOZ,129.25607891716848,0.37716718375295244,-27.55116830049306
2001-05-10T16:11:30.000Z,NCB,111.19658453095589,0.6053678120553164,2.6029479376694775
2001-05-10T16:11:30.000Z,LOZ,65.83030104775064,1.6823288058097254,-18.659131270309597
2001-05-12T02:11:12.000Z,LOZ,114.17572848754396,-0.21705057456507829,-29.662211843392992
2001-05-29T08:56:50.000Z,LOZ,125.27756258248985,0.7941818256702756,-27.77992432699934
2001-06-13T05:38:51.000Z,NCB,154.89977709090084,1.3419838150287025,-28.891629521944754
2001-07-09T14:52:28.000Z,NCB,105.1723567858296,9.78305948562345,13.51646566952511
2001-07-14T13:12:26.000Z,NCB,110.06846946441962,0.9455057797225622,3.653845278273915
2001-07-14T13:12:26.000Z,LOZ,40.18786720522436,3.2752826574776464,5.086782612959882
2001-07-24T14:42:48.000Z,NCB,138.51639004306358,1.7307221545873126,6.013079662454518
2001-07-24T14:42:48.000Z,LOZ,82.80949502175216,-41.39847222956309,-91.96876638758134
2001-07-28T11:22:28.000Z,LOZ,150.2604714539174,5.817986301556258,3.687381762909382
2001-07-30T07:25:14.000Z,LOZ,109.6525902087316,-0.24102794954236165,-7.039244754525612
2001-08-13T21:53:30.000Z,LBNH,78.79662430614773,6.543484295438937,13.440862595388092
2001-08-25T09:43:47.000Z,NCB,161.6415649267426,0.46141056760471044,7.021758852415517
2001-08-25T09:43:47.000Z,LOZ,110.104683172474,-0.8962444300617142,-6.191174352747048
2001-08-26T08:15:49.000Z,LOZ,151.30982712937745,-0.7352679670949356,-11.300975909293554
2001-09-05T09:41:16.000Z,NCB,136.2450193754604,1.3828920116172452,8.84226313541612
2001-09-16T21:24:54.000Z,LBNH,87.7185676928262,11.493646498434115,19.816402558640313
2001-09-20T06:11:45.000Z,LOZ,124.29240301438311,-0.180873432856723,-9.742361876382283
2001-10-01T19:25:56.000Z,NCB,128.6827275994619,-0.374147875528908,-4.975637097144424
2001-10-02T23:40:19.000Z,LBNH,9.460556340878895,17.11651423916187,16.271447331106973
2001-10-16T07:18:18.000Z,LOZ,154.24567984290928,0.416195724487259,-3.0465071413537004
2001-10-22T02:13:23.000Z,LOZ,75.70045824582725,-0.0992365365525804,-9.121974995191213
2001-10-25T14:20:12.000Z,LOZ,148.2829768398487,0.3678440364316761,-26.823535347159577
2001-12-09T16:06:32.000Z,LOZ,151.63656083768163,0.07470314987073139,-1.0882404567788175
2001-12-11T23:07:46.000Z,LOZ,161.96757694887265,-0.4967328988160398,-10.106440734110992
2001-12-13T04:49:37.000Z,LOZ,148.2925395152792,-0.6684539446510028,-7.902339620102134
2001-12-15T10:46:49.000Z,NCB,125.20999030976387,1.6055486560021635,5.279312862210966
2001-12-17T22:20:32.000Z,LOZ,137.62557173870664,-5.343121169841005,-6.6104262589551785
2002-01-22T08:25:55.000Z,ACCN,150.6277126399627,2.5426110257362344,12.797350734575963
2002-01-22T08:25:55.000Z,NCB,71.72720110698742,4.5226243165189794,11.773410562878434
2002-02-17T20:19:53.000Z,NCB,129.7833171599037,0.5452219004359816,-15.367322221644038
2002-02-24T21:38:33.000Z,NCB,164.41174247121293,5.632320810649591,6.064702754608217
2002-02-24T21:38:33.000Z,LOZ,87.44403545827392,5.851947300578575,-0.585111186020578
2002-03-15T01:44:54.000Z,NCB,156.6600415646081,1.2573808712416914,2.285409357873876
2002-03-16T21:34:29.000Z,NCB,123.20791987150264,-0.8126932680246087,6.845379264663218
2002-04-01T12:31:19.000Z,LBNH,157.31209557624726,3.499199292429317,5.781037615213994
2002-04-01T12:31:19.000Z,NCB,99.65481564788541,2.532761718861406,5.875627528854096
2002-04-20T10:50:47.000Z,LBNH,147.24700334906512,7.48881133651712,13.515776682474732
2002-04-20T10:50:47.000Z,ACCN,127.89138948241282,5.297901883653345,8.182724750063121
2002-04-20T10:50:47.000Z,NCB,73.77201765480785,10.661611746014524,12.653779511577717
