Event,Station,Distance,SNR,SNR_denoise
2010-02-17T19:54:43.000Z,A54,34.53580228202083,6.044050477931177,19.6309150798826
2010-02-17T19:54:43.000Z,LMQ,22.749331475640492,10.488449291616751,20.385372493840862
2010-02-17T19:54:43.000Z,BCLQ,114.89750911481855,0.3155241844554841,15.873848117886121
2010-02-17T22:31:35.000Z,ICQ,90.18605562430186,-0.13462925041761184,-4.557048592793738
2010-02-18T22:30:39.000Z,ICQ,90.43011469097154,0.14636105398233867,11.880043255888651
2010-02-21T20:11:28.000Z,ICQ,49.341723011030176,1.0845925715609812,2.9034564915422734
2010-02-22T15:48:59.000Z,A64,27.804052974835223,-1.0478613394813525,18.160355753123635
2010-02-22T15:48:59.000Z,A11,55.54070778055517,1.6541129661775085,-15.251839175815645
2010-02-22T15:48:59.000Z,A61,12.403962835622739,6.564180962824206,24.392580594176234
2010-02-22T15:48:59.000Z,BSPQ,38.80424594545731,0.07083463003805147,-13.091631055911762
2010-02-22T15:48:59.000Z,A16,35.03141782103916,-0.092917475426515,6.756869600660995
2010-02-22T15:48:59.000Z,A54,34.2152162826306,-0.14964786007267109,15.540922654921422
2010-02-22T15:48:59.000Z,LMQ,22.402463005673486,2.780775211070965,13.85582975383629
2010-02-22T15:48:59.000Z,BCLQ,114.66500257773033,0.03136308734468973,-12.93155359676434
2010-02-22T19:58:19.000Z,A64,27.930516224600154,2.1820955342933326,19.893506453346046
2010-02-22T19:58:19.000Z,A11,55.88942533259023,0.7512921830619921,1.0457782793668002
2010-02-22T19:58:19.000Z,A61,12.778432492170802,8.568409280852501,23.162867197958672
2010-02-22T19:58:19.000Z,BSPQ,38.962208728605916,-0.9627033917744735,-17.4133707995688
2010-02-22T19:58:19.000Z,A16,35.44725228517449,-0.2782162929969331,10.970331533731182
2010-02-22T19:58:19.000Z,A54,34.4295349852191,2.0922289485351526,17.305981629566023
2010-02-22T19:58:19.000Z,LMQ,22.652613366799866,3.8281567845319437,15.733474683114055
2010-02-22T19:58:19.000Z,BCLQ,114.77136605024768,0.4632608798259443,-15.055544872480231
2010-02-22T21:57:57.000Z,ICQ,120.25968627136278,-0.08562806544302319,-12.315712664005614
2010-02-23T19:41:07.000Z,LMN,126.4079620359372,0.1793015982960061,1.4053449823826742
2010-02-23T19:41:07.000Z,GGN,53.633107362028966,6.57091920467859,11.056559133802466
2010-03-02T21:46:13.000Z,ICQ,88.70965740424509,0.31509699068681823,-9.557590089079474
2010-03-07T11:34:44.000Z,BATG,22.086887803737948,11.459806724245846,16.29364851048753
2010-03-08T21:36:26.000Z,EMMW,121.49808862099296,-0.18177248215589947,-8.253411853396054
2010-03-08T21:36:26.000Z,LMN,126.64059553704384,0.5226911394433239,-4.613063708231752
2010-03-08T21:36:26.000Z,GGN,55.07694166326573,4.805622552100598,4.373596737749515
2010-03-09T22:00:15.000Z,ICQ,114.37214613727674,0.7898457008764961,2.6182568659524983
2010-03-09T22:10:53.000Z,EMMW,123.05309138195832,0.0744356996089393,-16.570362203689015
2010-03-09T22:10:53.000Z,LMN,127.00394399737606,0.35162547184578347,-5.365276909694233
2010-03-09T22:10:53.000Z,GGN,56.77745844748016,4.062798811911498,6.991757669703969
2010-03-11T14:14:04.000Z,A64,27.468521837940294,13.35790593737157,18.04191236678216
2010-03-11T14:14:04.000Z,A11,55.07871232635181,3.2111534515403477,20.699781764020987
2010-03-11T14:14:04.000Z,A61,11.746012859298956,20.933632103180926,24.051986504077746
2010-03-11T14:14:04.000Z,BSPQ,38.706242311818244,-2.6297145939181203,-18.018311598373955
2010-03-11T14:14:04.000Z,A16,34.39592742988174,6.599219441460007,17.61294461660137
2010-03-11T14:14:04.000Z,A54,34.01839244464127,12.933774986353734,19.183952077280235
2010-03-11T14:14:04.000Z,LMQ,22.14423504560368,13.824675514687696,19.694376400031246
2010-03-11T14:14:04.000Z,BCLQ,114.64877747263348,1.089006681960767,15.467746206045993
2010-03-15T18:16:12.000Z,ICQ,86.62692272822287,1.4390507604153964,8.627839936907272
2010-03-15T21:10:49.000Z,LMN,114.90711088262428,1.369836394600938,4.161984338895892
2010-03-15T21:10:49.000Z,GGN,66.06583904352595,7.13580045384158,14.06536303272933
2010-03-16T15:35:47.000Z,ICQ,89.82465788370328,1.3035539696874856,0.7787334908598069
2010-03-16T21:14:14.000Z,LMN,126.44433619555002,0.20377017826224617,0.3770670501512452
2010-03-16T21:14:14.000Z,GGN,57.49657244898044,2.109310821775375,8.978411681200809
2010-03-18T15:17:00.000Z,ICQ,92.9721247037188,3.1357921347720024,-15.143683273275428
2010-03-20T12:09:43.000Z,ICQ,86.59237246282339,0.17164438062778167,-9.110626362075594
2010-03-23T16:14:00.000Z,HAL,143.73299392105204,0.19714494224557647,2.9990900563041425
2010-03-23T16:14:00.000Z,LMN,119.18390852070114,-1.378903947091776,-7.912384942137646
2010-03-23T16:14:00.000Z,GGN,118.16149954677473,0.08926124897112002,3.9064223353369982
2010-03-25T21:06:34.000Z,LMN,114.99547158608873,0.8897114344051636,-18.37945971529432
2010-03-25T21:06:34.000Z,GGN,63.56106685917744,5.692367838783832,5.111863359857769
2010-03-30T20:18:08.000Z,ICQ,89.15646412568944,3.0437552032103703,5.051088268937094
2010-03-31T20:47:10.000Z,ICQ,104.06411342933804,0.4444781243383529,-8.11629021069561
2010-04-06T08:58:54.000Z,BATG,22.320565843234796,14.104533627923741,16.347942014047653
2010-04-08T20:57:50.000Z,EMMW,122.22143655862732,-1.898467892245313,-15.728435783120531
2010-04-08T20:57:50.000Z,LMN,125.83576567816161,0.36434072695569014,-2.2724672765753575
2010-04-08T20:57:50.000Z,GGN,55.7959682465642,9.415647613530135,7.693810936181905
2010-04-13T19:36:19.000Z,A64,27.716775322936297,13.56848378095762,17.73339203534332
2010-04-13T19:36:19.000Z,A11,54.75261491275067,2.6247389668798897,17.074232091108545
2010-04-13T19:36:19.000Z,A61,11.734530550895451,21.265147709654954,23.754298959884906
2010-04-13T19:36:19.000Z,BSPQ,38.3519012633091,3.3485045454213918,-5.575941369311679
2010-04-13T19:36:19.000Z,A16,34.17237953933487,5.732944367560336,16.90413142890909
2010-04-13T19:36:19.000Z,A54,33.65877803281434,15.122077921887152,19.168292072094562
2010-04-13T19:36:19.000Z,LMQ,21.78533920050836,15.449153762485906,20.29046624500259
2010-04-13T19:36:19.000Z,BCLQ,114.30386113428531,1.0628234897679583,14.131777351847774
2010-04-16T22:15:42.000Z,ICQ,120.48707309529469,0.24628066491803743,-1.1872320785583208
2010-04-27T20:06:29.000Z,A64,58.44630608964814,2.314595498379678,-0.913503487093721
2010-04-27T20:06:29.000Z,A11,67.70711077490485,-1.587457401388833,-18.18507113921609
2010-04-27T20:06:29.000Z,A61,43.7835466942503,2.694766721626292,14.092205939949451
2010-04-27T20:06:29.000Z,BSPQ,37.65575857357046,0.497185483017138,-13.134514764392407
2010-04-27T20:06:29.000Z,A16,59.20298246342776,-0.7654219537172295,-5.303586598662235
2010-04-27T20:06:29.000Z,A54,38.957281633027854,0.19915785104486952,16.099979660307692
2010-04-27T20:06:29.000Z,LMQ,34.947607884210235,2.7465216451164776,13.101912551901954
2010-04-27T20:06:29.000Z,BCLQ,100.43075050985732,0.5909994914460901,4.608461644488376
2010-05-11T17:59:13.000Z,A64,57.98181903550259,3.709711397959829,10.364189439643457
2010-05-11T17:59:13.000Z,A11,68.34127226752572,0.9495894511488586,11.211890523397175
2010-05-11T17:59:13.000Z,A61,43.61231651192171,8.928117774813101,14.23424336678122
2010-05-11T17:59:13.000Z,BSPQ,38.452055087396914,1.2550618911112237,11.999439933616928
2010-05-11T17:59:13.000Z,A16,59.44292518793963,2.8922467754414334,11.769697656609969
2010-05-11T17:59:13.000Z,A54,39.625513022934086,11.611435395338882,20.13274624489181
2010-05-11T17:59:13.000Z,LMQ,35.35111893576418,10.659092763139567,17.34731955477472
2010-05-11T17:59:13.000Z,BCLQ,101.44870951337707,-1.22097830657027,-5.946770376806788
2010-05-13T21:23:38.000Z,ICQ,119.72093001318488,1.1182964312956056,3.8945238547985848
2010-05-17T21:20:34.000Z,PQI,52.777171928158204,-1.5827027721222677,-14.022721155686531
2010-05-17T21:20:34.000Z,A64,138.67048534748554,2.1478069190477376,6.5427193467440405
2010-05-17T21:20:34.000Z,A11,129.6518607583174,2.2179506931411317,5.893457081868003
2010-05-17T21:20:34.000Z,A61,141.5790929813702,3.4191634735524876,9.459072855151732
2010-05-17T21:20:34.000Z,BSPQ,157.82631515278362,-1.1270641386403712,-10.511877581615275
2010-05-17T21:20:34.000Z,A16,124.06935009289441,3.47982136360582,8.861069461148272
2010-05-17T21:20:34.000Z,A54,151.7804819323862,0.20829312446299517,3.271901367608848
2010-05-17T21:20:34.000Z,LMQ,149.3996025466345,1.836792557883698,9.396105989439485
2010-05-17T21:20:36.000Z,PQI,65.95335195637178,-1.7698028484917678,-12.682436527266594
2010-05-17T21:20:36.000Z,A64,127.54492812917992,0.29645032261275345,0.058491106017135884
2010-05-17T21:20:36.000Z,A11,127.16395921968629,4.1083537329307225,10.458456072391076
2010-05-17T21:20:36.000Z,A61,132.72245505706752,3.337366808827666,7.887216521769133
2010-05-17T21:20:36.000Z,BSPQ,153.22361462323866,-1.293299739699374,-11.233113237298747
2010-05-17T21:20:36.000Z,A16,117.73054073279437,3.687702384965592,7.675630450963982
2010-05-17T21:20:36.000Z,A54,146.789765937096,1.1470832440553953,5.643857425472952
2010-05-17T21:20:36.000Z,LMQ,143.0613202420303,3.1427250652235466,9.082472772375548
2010-05-20T14:58:18.000Z,ICQ,123.43670400355535,-0.3406103715964832,3.083695653111157
2010-05-20T19:36:00.000Z,BATG,28.105606038756022,14.063470533697563,16.791105553497502
2010-05-21T02:16:27.000Z,BATG,26.600580494554027,15.847279992383783,22.80289316611994
2010-05-21T07:04:25.000Z,BATG,22.15582540135738,17.26013975468095,20.324289664937364
2010-05-24T12:57:32.000Z,PQI,12.585625693469122,23.991651780157913,29.70910435811075
2010-05-25T21:55:51.000Z,A64,57.024455270047504,2.1410423822766784,12.573899214639743
2010-05-25T21:55:51.000Z,A11,67.38798131429175,-1.50429896690898,-7.733815207777623
2010-05-25T21:55:51.000Z,A61,42.51194132477882,7.146486880910978,16.85893222381956
2010-05-25T21:55:51.000Z,BSPQ,37.669604583869436,-0.5975421929694625,-4.9422049675331055
2010-05-25T21:55:51.000Z,A16,58.31527395599468,0.8145149820873714,10.83420442517646
2010-05-25T21:55:51.000Z,A54,38.70552950527006,8.799003957634955,17.06152817934682
2010-05-25T21:55:51.000Z,LMQ,34.27052455460007,7.868707003438978,17.483308004095658
2010-05-25T21:55:51.000Z,BCLQ,101.38323709586965,0.876019519531515,12.814404067732516
2010-05-27T18:03:35.000Z,ICQ,69.24978609601222,3.4537114821952954,11.08755371779717
2010-05-27T21:09:03.000Z,ICQ,77.42817258466457,3.6979813183449965,6.625036557998932
2010-05-30T07:00:55.000Z,BATG,25.09471399060337,14.408659928110934,19.204216115624465
2010-05-31T18:03:25.000Z,ICQ,162.83786808324626,1.2675996308103914,0.07118190715629276
2010-05-31T18:03:25.000Z,BATG,118.77912544791785,0.7976776523992651,5.127712772662851
2010-05-31T18:03:35.000Z,A64,52.624237044230554,0.4792613126983007,4.271456778957539
2010-05-31T18:03:35.000Z,A11,66.77803937363541,-0.9209832445512434,-26.169889382422507
2010-05-31T18:03:35.000Z,A61,38.717373994850504,6.750684292088081,15.264820263444058
2010-05-31T18:03:35.000Z,BSPQ,38.2660455685375,2.2948395308364957,-1.358134994238859
2010-05-31T18:03:35.000Z,A16,55.85278865749378,0.15513557489000537,-4.3275954514326145
2010-05-31T18:03:35.000Z,A54,38.459815627179694,5.102653111316172,18.899847704027323
2010-05-31T18:03:35.000Z,LMQ,32.66461206770259,6.840967360458144,14.069445752892614
2010-05-31T18:03:35.000Z,BCLQ,104.58273763482146,0.25432082966441355,-11.356403602617426
2010-05-31T22:24:59.000Z,EMMW,121.64281702164504,0.554396186962458,-1.1747068411976527
2010-05-31T22:24:59.000Z,LMN,125.47694868170005,-0.09710920519362583,3.837812035252103
2010-05-31T22:24:59.000Z,GGN,55.2223552987325,6.463520724616184,8.738767427348717
2010-05-31T23:49:13.000Z,ICQ,76.71151999977141,0.6762434463136716,6.68558114230063
2010-06-02T22:15:42.000Z,ICQ,90.02195876962895,0.22648611252396456,-26.37579205467718
2010-06-03T19:29:41.000Z,A64,76.94548820258467,1.0389399903555125,9.74222718380025
2010-06-03T19:29:41.000Z,A11,39.056092948328846,0.9984315294464011,8.465037002591894
2010-06-03T19:29:41.000Z,A61,55.95486701727919,2.464542645337783,7.882962498926474
2010-06-03T19:29:41.000Z,BSPQ,14.432604632424708,-1.5284424567872754,-2.9173778094255436
2010-06-03T19:29:41.000Z,A16,50.94378456936855,-0.20728712458786314,16.385324590458044
2010-06-03T19:29:41.000Z,A54,21.40206359234367,7.922822231495285,19.256004944467545
2010-06-03T19:29:41.000Z,LMQ,32.209107708728304,5.804471308084968,15.254183687597545
2010-06-03T19:29:41.000Z,BCLQ,62.95401856190872,3.4253876801809664,11.190768416866012
2010-06-04T18:02:29.000Z,A64,58.4920428714787,3.710804702674432,6.698611391107325
2010-06-04T18:02:29.000Z,A11,68.27178407267698,-0.2523587089832539,4.8586531377132
2010-06-04T18:02:29.000Z,A61,44.0055992665945,10.940604209679853,16.066741402707887
2010-06-04T18:02:29.000Z,BSPQ,38.25213057358405,-2.161010923056845,-14.399366469418915
2010-06-04T18:02:29.000Z,A16,59.628108481583865,0.43786686580608586,3.9263031107866815
2010-06-04T18:02:29.000Z,A54,39.529840471261956,10.657358473230367,19.19627427911195
2010-06-04T18:02:29.000Z,LMQ,35.437127894820904,9.592045974454289,17.43643705151916
2010-06-04T18:02:29.000Z,BCLQ,100.93034730444485,-0.26642027004132,9.872493342324464
2010-06-05T22:25:05.000Z,ICQ,86.90480582920996,-0.9938644119451063,0.18541385840627486
2010-06-09T16:29:28.000Z,A64,57.254215653632265,3.776849794049641,9.384878029834674
2010-06-09T16:29:28.000Z,A11,68.52878552849893,0.9068670566983809,1.223988213130932
2010-06-09T16:29:28.000Z,A61,43.08430800775747,9.077403122460899,15.088135621002472
2010-06-09T16:29:28.000Z,BSPQ,38.83773771852228,0.860391512452777,2.987940259915527
2010-06-09T16:29:28.000Z,A16,59.24428705619094,2.0008766146329964,7.1087417118148535
2010-06-09T16:29:28.000Z,A54,39.85865330171845,10.715094217100782,20.52529806064011
2010-06-09T16:29:28.000Z,LMQ,35.313285521919035,9.909766684776057,18.359232833120814
2010-06-09T16:29:28.000Z,BCLQ,102.26848275950424,0.5693039827055442,3.190186014200742
2010-06-09T22:04:00.000Z,EMMW,122.8940483043331,-0.9171197180581507,-3.5630076822162002
2010-06-09T22:04:00.000Z,LMN,126.69742580521473,1.006954332299775,-2.563110620656459
2010-06-09T22:04:00.000Z,GGN,56.56813113993377,7.127886761061284,9.992163047055842
2010-06-14T21:16:59.000Z,ICQ,131.74861781696563,1.0854189717021983,-20.38076576441862
2010-06-17T21:49:50.000Z,ICQ,69.09714140427187,-0.5850872232052352,4.252055801340766
2010-06-18T16:13:48.000Z,A64,107.93555287625293,0.5561446241365133,6.207665412529888
2010-06-18T16:13:48.000Z,A11,151.5072637027389,-0.3278955728018191,-15.769866661541569
2010-06-18T16:13:48.000Z,A61,110.15859183951328,0.7314266261189492,6.882451394790453
2010-06-18T16:13:48.000Z,BSPQ,123.45751039854242,0.951077930915068,-9.204436868905809
2010-06-18T16:13:48.000Z,A16,134.76326640101786,0.8846386387684557,-10.803518817718846
2010-06-18T16:13:48.000Z,A54,123.73316307488281,1.3950351743718234,-4.3187764791788945
2010-06-18T16:13:48.000Z,LMQ,116.33287005107603,1.2582727978796502,-5.796445602118371
2010-06-22T16:04:47.000Z,A64,76.7250334777883,2.1606636410819227,9.87031395973728
2010-06-22T16:04:47.000Z,A11,39.689903827598904,0.6610878895377384,9.21612283466632
2010-06-22T16:04:47.000Z,A61,55.761916883190544,3.5647625157496425,10.700969307444261
2010-06-22T16:04:47.000Z,A16,51.15379615115436,1.7708935108959165,10.303848609052329
2010-06-22T16:04:47.000Z,A54,21.441653227762373,15.153731848967709,20.49591306657612
2010-06-22T16:04:47.000Z,LMQ,32.06498893482891,11.825964098148416,17.457980460774976
2010-06-22T16:04:47.000Z,BCLQ,63.354090709800374,1.9472563637838143,9.176012562647093
2010-07-07T17:01:39.000Z,PQI,159.379885072844,-5.497920540493195,-23.069564733106574
2010-07-07T17:01:39.000Z,A64,52.45100678587552,4.373622748523807,12.78780138357081
2010-07-07T17:01:39.000Z,A11,28.408260943441853,17.258633383354894,17.857521287196068
2010-07-07T17:01:39.000Z,A61,41.37364256093789,4.11892094683879,15.013391008983099
2010-07-07T17:01:39.000Z,BSPQ,49.58189154741687,-0.429650448070691,-22.781230108479757
2010-07-07T17:01:39.000Z,A16,16.816525395461642,23.950877491145903,24.94866044274529
2010-07-07T17:01:39.000Z,A54,43.18805317721051,5.324695814009908,16.12658929178776
2010-07-07T17:01:39.000Z,LMQ,41.092780772816184,7.205807432479101,16.685108096824646
2010-07-07T17:01:39.000Z,BCLQ,110.24777285759714,1.4431672100858188,-3.621285848464461
2010-07-12T16:31:30.000Z,A64,57.114150406851735,0.43608419271963456,-9.18069654285811
2010-07-12T16:31:30.000Z,A11,65.70490123411184,1.1711043003622466,-5.854188310502799
2010-07-12T16:31:30.000Z,A61,42.03421196707565,2.8737494270675,14.210814753282643
2010-07-12T16:31:30.000Z,BSPQ,35.84334900582754,1.477718143091461,-3.802826959844596
2010-07-12T16:31:30.000Z,A16,57.141202780095426,1.3076687531731634,9.82328670681436
2010-07-12T16:31:30.000Z,A54,36.9829581798243,4.290442623933882,18.380761153143066
2010-07-12T16:31:30.000Z,LMQ,32.86026112225994,5.342640339141887,11.158156691895755
2010-07-20T19:20:50.000Z,A64,58.12290071485803,3.5869049159499635,11.079742823980359
2010-07-20T19:20:50.000Z,A11,68.41450385035292,-0.9913791941606377,-4.263642774542372
2010-07-20T19:20:50.000Z,A61,43.75163698555117,9.959637161750452,14.644037742485098
2010-07-20T19:20:50.000Z,BSPQ,38.49603416451719,-0.38377862883395925,-17.627900903452726
2010-07-20T19:20:50.000Z,A16,59.56031969509029,0.39765838828248024,10.424017872474936
2010-07-20T19:20:50.000Z,A54,39.69298453018075,6.256080506638117,18.219660539603797
2010-07-20T19:20:50.000Z,LMQ,35.45294207953002,9.255761141092647,15.472222530799295
2010-07-20T19:20:50.000Z,BCLQ,101.39462946312217,0.21668040362970076,-3.7462666784212737
2010-07-25T20:39:45.000Z,BATG,27.750166734932076,23.58396879644872,25.77254782344275
2010-07-30T16:39:03.000Z,A64,57.50400228374745,4.527496511061496,10.204045683016247
2010-07-30T16:39:03.000Z,A11,69.09239394080232,1.285595104624564,-11.567195246989732
2010-07-30T16:39:03.000Z,A61,43.47887448767222,10.321867217420566,15.432272035292067
2010-07-30T16:39:03.000Z,BSPQ,39.38194369944997,-2.145768577140682,-21.56788881508787
2010-07-30T16:39:03.000Z,A16,59.76426656382578,2.4475473939817305,9.952504566850546
2010-07-30T16:39:03.000Z,A54,40.420414655282066,12.10072163834907,17.658743764954213
2010-07-30T16:39:03.000Z,LMQ,35.86450814492874,7.200825296298909,16.166933689347847
2010-07-30T16:39:03.000Z,BCLQ,102.59572318927532,0.43640216391400394,10.23526142138581
2010-08-04T07:33:33.000Z,LMN,154.89898901326137,-2.6629109198430574,-16.431205091991732
2010-08-10T18:30:39.000Z,A64,57.66858335135741,1.488511392629184,-0.015428264117363089
2010-08-10T18:30:39.000Z,A11,68.25088591549395,0.32978879594912164,-23.59711789149418
2010-08-10T18:30:39.000Z,A61,43.326973359759535,6.296403933652466,14.011512458788914
2010-08-10T18:30:39.000Z,BSPQ,38.433023200716896,0.30757129563931,-15.083987279834849
2010-08-10T18:30:39.000Z,A16,59.234031428400584,0.9850910184911754,-6.9729749559176755
2010-08-10T18:30:39.000Z,A54,39.55008978993833,4.254182607238865,18.957965759382557
2010-08-10T18:30:39.000Z,LMQ,35.18706727434607,4.204879278992736,9.753194373772372
2010-08-10T18:30:39.000Z,BCLQ,101.63786802062194,1.6735809181385786,5.949684515083469
2010-08-11T19:06:48.000Z,A64,58.64523849806657,0.9738391519825801,3.648573014442698
2010-08-11T19:06:48.000Z,A11,69.64711414561631,-0.030136996983466464,-17.547143170785805
2010-08-11T19:06:48.000Z,A61,44.58790503613847,10.672923558298416,18.53398499115444
2010-08-11T19:06:48.000Z,BSPQ,39.69862341615514,-0.5470970731904564,-8.006842783007356
2010-08-11T19:06:48.000Z,A16,60.68153937571842,0.24678829857766563,10.646926940582212
2010-08-11T19:06:48.000Z,A54,40.92440882931625,8.2298787424153,18.006805382947523
2010-08-11T19:06:48.000Z,LMQ,36.64558236227176,8.213479995946146,16.5383186329085
2010-08-11T19:06:48.000Z,BCLQ,102.13494741379418,0.10905355181583405,-6.780778810479852
2010-08-13T20:20:30.000Z,A64,56.77245316351188,3.5695626063678865,6.397069474186094
2010-08-13T20:20:30.000Z,A11,67.09460769652611,-0.38259751441086615,-0.7506338620551869
2010-08-13T20:20:30.000Z,A61,42.20719903653821,9.05695794629227,15.904082432285712
2010-08-13T20:20:30.000Z,BSPQ,37.42040529738944,-1.7400776635971378,-23.373356169790497
2010-08-13T20:20:30.000Z,A16,57.986588380349666,1.2569639017260625,10.749281364630027
2010-08-13T20:20:30.000Z,A54,38.420994445034424,11.775970413294607,21.135497441572117
2010-08-13T20:20:30.000Z,LMQ,33.94909301548256,11.153752726558656,17.393001079741367
2010-08-13T20:20:30.000Z,BCLQ,101.3284879727056,1.9594304404710183,-0.14887404026358553
2010-08-21T04:49:42.000Z,BATG,27.573962481069106,20.497013988490668,23.62458486100739
2010-08-23T16:36:22.000Z,A64,58.84833220191897,0.01930334098415552,-8.474650093010014
2010-08-23T16:36:22.000Z,A11,68.6931856469114,0.4369559223458946,-16.756028007830874
2010-08-23T16:36:22.000Z,A61,44.43488709959902,1.6970309795313325,13.306133681504555
2010-08-23T16:36:22.000Z,BSPQ,38.620474299724194,1.7042388388868985,-16.577051347550253
2010-08-23T16:36:22.000Z,A16,60.09333172042392,0.935017987414481,3.081201368309858
